municip_code_ibge,year,lon,lat,population,urban10,water_network,total_collected,level18_num,dengue_year,DIR,outbreak
3302809,2001,-43.7398323797755,-22.5218765811088,17393,98.7,62.24,96.94,5,7,40.2460760075893,0
3302809,2002,-43.7398323797755,-22.5218765811088,17434,98.7,62.24,96.94,5,42,240.908569461971,0
3302809,2003,-43.7398323797755,-22.5218765811088,17502,98.7,62.24,96.94,5,0,0,0
3302809,2004,-43.7398323797755,-22.5218765811088,17644,98.7,62.24,96.94,5,0,0,0
3302809,2005,-43.7398323797755,-22.5218765811088,17722,98.7,62.24,96.94,5,0,0,0
3302809,2006,-43.7398323797755,-22.5218765811088,17800,98.7,62.24,96.94,5,2,11.2359550561798,0
3302809,2007,-43.7398323797755,-22.5218765811088,17242,98.7,62.24,96.94,5,1035,6002.78389977961,1
3302809,2008,-43.7398323797755,-22.5218765811088,17839,98.7,62.24,96.94,5,272,1524.74914513145,1
3302809,2009,-43.7398323797755,-22.5218765811088,17880,98.7,62.24,96.94,5,1,5.59284116331096,0
3302809,2010,-43.7398323797755,-22.5218765811088,17940,98.7,62.24,96.94,5,2,11.1482720178372,0
3302809,2011,-43.7398323797755,-22.5218765811088,17981,98.7,62.24,96.94,5,285,1585.00639563984,1
3302809,2012,-43.7398323797755,-22.5218765811088,18024,98.7,62.24,96.94,5,3,16.6444740346205,0
3302809,2013,-43.7398323797755,-22.5218765811088,18072,98.7,62.24,96.94,5,1102,6097.83089862771,1
3302809,2014,-43.7398323797755,-22.5218765811088,18086,98.7,62.24,96.94,5,48,265.398650890191,0
3302809,2015,-43.7398323797755,-22.5218765811088,18099,98.7,62.24,96.94,5,507,2801.25973810708,1
3302809,2016,-43.7398323797755,-22.5218765811088,18111,98.7,62.24,96.94,5,162,894.484015239357,1
3302809,2017,-43.7398323797755,-22.5218765811088,18123,98.7,62.24,96.94,5,3,16.553550736633,0
3302809,2018,-43.7398323797755,-22.5218765811088,18578,98.7,62.24,96.94,5,1,5.3827107331252,0
3302809,2019,-43.7398323797755,-22.5218765811088,18614,98.7,62.24,96.94,5,14,75.2122058665521,0
3302809,2020,-43.7398323797755,-22.5218765811088,18648,98.7,62.24,96.94,5,1,5.36250536250536,0
3302858,2001,-43.4504222098437,-22.7998763567173,168041,100,91.08,98.64,1,42,24.9939002981415,0
3302858,2002,-43.4504222098437,-22.7998763567173,171438,100,91.08,98.64,1,728,424.643311284546,1
3302858,2003,-43.4504222098437,-22.7998763567173,174045,100,91.08,98.64,1,13,7.46933264385647,0
3302858,2004,-43.4504222098437,-22.7998763567173,179517,100,91.08,98.64,1,4,2.22820122885298,0
3302858,2005,-43.4504222098437,-22.7998763567173,182546,100,91.08,98.64,1,2,1.0956142561327,0
3302858,2006,-43.4504222098437,-22.7998763567173,185552,100,91.08,98.64,1,34,18.323704406312,0
3302858,2007,-43.4504222098437,-22.7998763567173,182495,100,91.08,98.64,1,134,73.4266692238144,0
3302858,2008,-43.4504222098437,-22.7998763567173,187949,100,91.08,98.64,1,1530,814.050620115031,1
3302858,2009,-43.4504222098437,-22.7998763567173,190056,100,91.08,98.64,1,114,59.9823210001263,0
3302858,2010,-43.4504222098437,-22.7998763567173,168403,100,91.08,98.64,1,48,28.5030551712262,0
3302858,2011,-43.4504222098437,-22.7998763567173,168966,100,91.08,98.64,1,1041,616.100280529811,1
3302858,2012,-43.4504222098437,-22.7998763567173,169537,100,91.08,98.64,1,742,437.662575131092,1
3302858,2013,-43.4504222098437,-22.7998763567173,170185,100,91.08,98.64,1,91,53.4712224931692,0
3302858,2014,-43.4504222098437,-22.7998763567173,170473,100,91.08,98.64,1,10,5.86603157098192,0
3302858,2015,-43.4504222098437,-22.7998763567173,170751,100,91.08,98.64,1,22,12.8842583645191,0
3302858,2016,-43.4504222098437,-22.7998763567173,171020,100,91.08,98.64,1,238,139.165009940358,0
3302858,2017,-43.4504222098437,-22.7998763567173,171280,100,91.08,98.64,1,6,3.50303596450257,0
3302858,2018,-43.4504222098437,-22.7998763567173,175620,100,91.08,98.64,1,6,3.41646737273659,0
3302858,2019,-43.4504222098437,-22.7998763567173,176103,100,91.08,98.64,1,8,4.54279597735416,0
3302858,2020,-43.4504222098437,-22.7998763567173,176569,100,91.08,98.64,1,5,2.83175415843098,0
3302908,2001,-43.4695558555792,-22.5069786140043,24435,87.41,55.01,96.64,5,9,36.8324125230203,0
3302908,2002,-43.4695558555792,-22.5069786140043,24840,87.41,55.01,96.64,5,51,205.314009661836,0
3302908,2003,-43.4695558555792,-22.5069786140043,25275,87.41,55.01,96.64,5,0,0,0
3302908,2004,-43.4695558555792,-22.5069786140043,26188,87.41,55.01,96.64,5,0,0,0
3302908,2005,-43.4695558555792,-22.5069786140043,26694,87.41,55.01,96.64,5,0,0,0
3302908,2006,-43.4695558555792,-22.5069786140043,27195,87.41,55.01,96.64,5,0,0,0
3302908,2007,-43.4695558555792,-22.5069786140043,24585,87.41,55.01,96.64,5,2,8.13504169208867,0
3302908,2008,-43.4695558555792,-22.5069786140043,25704,87.41,55.01,96.64,5,8,31.1235605353252,0
3302908,2009,-43.4695558555792,-22.5069786140043,25866,87.41,55.01,96.64,5,1,3.86607902265522,0
3302908,2010,-43.4695558555792,-22.5069786140043,24647,87.41,55.01,96.64,5,2,8.11457783908792,0
3302908,2011,-43.4695558555792,-22.5069786140043,24699,87.41,55.01,96.64,5,30,121.462407384914,0
3302908,2012,-43.4695558555792,-22.5069786140043,24754,87.41,55.01,96.64,5,10,40.3975115132908,0
3302908,2013,-43.4695558555792,-22.5069786140043,24815,87.41,55.01,96.64,5,24,96.7156961515213,0
3302908,2014,-43.4695558555792,-22.5069786140043,24829,87.41,55.01,96.64,5,2,8.05509686253977,0
3302908,2015,-43.4695558555792,-22.5069786140043,24842,87.41,55.01,96.64,5,1,4.02544078576604,0
3302908,2016,-43.4695558555792,-22.5069786140043,24855,87.41,55.01,96.64,5,45,181.050090525045,0
3302908,2017,-43.4695558555792,-22.5069786140043,24871,87.41,55.01,96.64,5,7,28.1452293836195,0
3302908,2018,-43.4695558555792,-22.5069786140043,25493,87.41,55.01,96.64,5,2,7.84529086415879,0
3302908,2019,-43.4695558555792,-22.5069786140043,25538,87.41,55.01,96.64,5,29,113.5562690892,0
3302908,2020,-43.4695558555792,-22.5069786140043,25581,87.41,55.01,96.64,5,13,50.8189672022204,0
3303005,2001,-42.1525121117897,-21.3957292776997,27282,92.19,88.51,95.63,5,74,271.241111355472,0
3303005,2002,-42.1525121117897,-21.3957292776997,27479,92.19,88.51,95.63,5,117,425.779686305906,1
3303005,2003,-42.1525121117897,-21.3957292776997,27672,92.19,88.51,95.63,5,5,18.0688060132986,0
3303005,2004,-42.1525121117897,-21.3957292776997,28076,92.19,88.51,95.63,5,0,0,0
3303005,2005,-42.1525121117897,-21.3957292776997,28300,92.19,88.51,95.63,5,0,0,0
3303005,2006,-42.1525121117897,-21.3957292776997,28522,92.19,88.51,95.63,5,0,0,0
3303005,2007,-42.1525121117897,-21.3957292776997,26231,92.19,88.51,95.63,5,16,60.9965308223095,0
3303005,2008,-42.1525121117897,-21.3957292776997,26868,92.19,88.51,95.63,5,30,111.656989727557,0
3303005,2009,-42.1525121117897,-21.3957292776997,26824,92.19,88.51,95.63,5,11,41.0080524903072,0
3303005,2010,-42.1525121117897,-21.3957292776997,26829,92.19,88.51,95.63,5,7,26.0911700026091,0
3303005,2011,-42.1525121117897,-21.3957292776997,26827,92.19,88.51,95.63,5,26,96.9172848249898,0
3303005,2012,-42.1525121117897,-21.3957292776997,26810,92.19,88.51,95.63,5,19,70.8690787019769,0
3303005,2013,-42.1525121117897,-21.3957292776997,26786,92.19,88.51,95.63,5,726,2710.37108937505,1
3303005,2014,-42.1525121117897,-21.3957292776997,26724,92.19,88.51,95.63,5,1,3.74195479718605,0
3303005,2015,-42.1525121117897,-21.3957292776997,26665,92.19,88.51,95.63,5,302,1132.5707856741,1
3303005,2016,-42.1525121117897,-21.3957292776997,26607,92.19,88.51,95.63,5,39,146.577968203856,0
3303005,2017,-42.1525121117897,-21.3957292776997,26551,92.19,88.51,95.63,5,3,11.2990094535046,0
3303005,2018,-42.1525121117897,-21.3957292776997,27195,92.19,88.51,95.63,5,7,25.7400257400257,0
3303005,2019,-42.1525121117897,-21.3957292776997,27174,92.19,88.51,95.63,5,735,2704.7913446677,1
3303005,2020,-42.1525121117897,-21.3957292776997,27154,92.19,88.51,95.63,5,7,25.7788907711571,0
3303104,2001,-41.9315925061975,-21.0412815939476,15178,79.83,82.78,89.08,5,6,39.530899986823,0
3303104,2002,-41.9315925061975,-21.0412815939476,15227,79.83,82.78,89.08,5,11,72.2400998226834,0
3303104,2003,-41.9315925061975,-21.0412815939476,15275,79.83,82.78,89.08,5,0,0,0
3303104,2004,-41.9315925061975,-21.0412815939476,15375,79.83,82.78,89.08,5,0,0,0
3303104,2005,-41.9315925061975,-21.0412815939476,15430,79.83,82.78,89.08,5,0,0,0
3303104,2006,-41.9315925061975,-21.0412815939476,15485,79.83,82.78,89.08,5,4,25.8314497901195,0
3303104,2007,-41.9315925061975,-21.0412815939476,14930,79.83,82.78,89.08,5,61,408.573342263898,1
3303104,2008,-41.9315925061975,-21.0412815939476,15392,79.83,82.78,89.08,5,194,1260.39501039501,1
3303104,2009,-41.9315925061975,-21.0412815939476,15406,79.83,82.78,89.08,5,4,25.9639101648708,0
3303104,2010,-41.9315925061975,-21.0412815939476,15077,79.83,82.78,89.08,5,340,2255.09053525237,1
3303104,2011,-41.9315925061975,-21.0412815939476,15079,79.83,82.78,89.08,5,14,92.8443530738113,0
3303104,2012,-41.9315925061975,-21.0412815939476,15076,79.83,82.78,89.08,5,12,79.5967100026532,0
3303104,2013,-41.9315925061975,-21.0412815939476,15069,79.83,82.78,89.08,5,147,975.512641847501,1
3303104,2014,-41.9315925061975,-21.0412815939476,15040,79.83,82.78,89.08,5,6,39.8936170212766,0
3303104,2015,-41.9315925061975,-21.0412815939476,15013,79.83,82.78,89.08,5,764,5088.92293345767,1
3303104,2016,-41.9315925061975,-21.0412815939476,14986,79.83,82.78,89.08,5,1188,7927.39890564527,1
3303104,2017,-41.9315925061975,-21.0412815939476,14960,79.83,82.78,89.08,5,1,6.68449197860963,0
3303104,2018,-41.9315925061975,-21.0412815939476,15324,79.83,82.78,89.08,5,16,104.411380840512,0
3303104,2019,-41.9315925061975,-21.0412815939476,15317,79.83,82.78,89.08,5,102,665.926748057714,1
3303104,2020,-41.9315925061975,-21.0412815939476,15311,79.83,82.78,89.08,5,2,13.0625040820325,0
3303203,2001,-43.4286703241271,-22.8208434167449,153017,100,90.85,99.55,1,67,43.7859845638066,0
3303203,2002,-43.4286703241271,-22.8208434167449,152790,100,90.85,99.55,1,270,176.713135676419,0
3303203,2003,-43.4286703241271,-22.8208434167449,152363,100,90.85,99.55,1,6,3.93796394137684,0
3303203,2004,-43.4286703241271,-22.8208434167449,151465,100,90.85,99.55,1,4,2.64087412933681,0
3303203,2005,-43.4286703241271,-22.8208434167449,150968,100,90.85,99.55,1,0,0,0
3303203,2006,-43.4286703241271,-22.8208434167449,150475,100,90.85,99.55,1,16,10.632995514205,0
3303203,2007,-43.4286703241271,-22.8208434167449,153581,100,90.85,99.55,1,28,18.2314218555681,0
3303203,2008,-43.4286703241271,-22.8208434167449,159005,100,90.85,99.55,1,711,447.155749819188,1
3303203,2009,-43.4286703241271,-22.8208434167449,159408,100,90.85,99.55,1,24,15.0557061126167,0
3303203,2010,-43.4286703241271,-22.8208434167449,157483,100,90.85,99.55,1,18,11.4298051218227,0
3303203,2011,-43.4286703241271,-22.8208434167449,157710,100,90.85,99.55,1,929,589.055862025236,1
3303203,2012,-43.4286703241271,-22.8208434167449,157986,100,90.85,99.55,1,856,541.820161280113,1
3303203,2013,-43.4286703241271,-22.8208434167449,158288,100,90.85,99.55,1,91,57.4901445466491,0
3303203,2014,-43.4286703241271,-22.8208434167449,158299,100,90.85,99.55,1,9,5.68544336982546,0
3303203,2015,-43.4286703241271,-22.8208434167449,158309,100,90.85,99.55,1,85,53.6924622099818,0
3303203,2016,-43.4286703241271,-22.8208434167449,158319,100,90.85,99.55,1,337,212.861374819194,0
3303203,2017,-43.4286703241271,-22.8208434167449,158329,100,90.85,99.55,1,13,8.21075103108085,0
3303203,2018,-43.4286703241271,-22.8208434167449,162269,100,90.85,99.55,1,12,7.39512784327259,0
3303203,2019,-43.4286703241271,-22.8208434167449,162485,100,90.85,99.55,1,30,18.4632427608702,0
3303203,2020,-43.4286703241271,-22.8208434167449,162693,100,90.85,99.55,1,13,7.99050973305551,0
3303302,2001,-43.05538681866,-22.9151858901367,461204,100,97.07,98.77,1,13063,2832.3691902065,1
3303302,2002,-43.05538681866,-22.9151858901367,464353,100,97.07,98.77,1,20997,4521.77545961801,1
3303302,2003,-43.05538681866,-22.9151858901367,466628,100,97.07,98.77,1,608,130.296510282281,0
3303302,2004,-43.05538681866,-22.9151858901367,471403,100,97.07,98.77,1,225,47.7298617106807,0
3303302,2005,-43.05538681866,-22.9151858901367,474046,100,97.07,98.77,1,120,25.313999063382,0
3303302,2006,-43.05538681866,-22.9151858901367,476669,100,97.07,98.77,1,741,155.453784491964,0
3303302,2007,-43.05538681866,-22.9151858901367,474002,100,97.07,98.77,1,7418,1564.97229969494,1
3303302,2008,-43.05538681866,-22.9151858901367,477912,100,97.07,98.77,1,6232,1304.0057583823,1
3303302,2009,-43.05538681866,-22.9151858901367,479384,100,97.07,98.77,1,757,157.910985765065,0
3303302,2010,-43.05538681866,-22.9151858901367,487327,100,97.07,98.77,1,1275,261.63130711001,0
3303302,2011,-43.05538681866,-22.9151858901367,489720,100,97.07,98.77,1,5061,1033.44768439108,1
3303302,2012,-43.05538681866,-22.9151858901367,491807,100,97.07,98.77,1,6394,1300.10349588355,1
3303302,2013,-43.05538681866,-22.9151858901367,494200,100,97.07,98.77,1,11800,2387.69728854715,1
3303302,2014,-43.05538681866,-22.9151858901367,495470,100,97.07,98.77,1,390,78.7131410579854,0
3303302,2015,-43.05538681866,-22.9151858901367,496696,100,97.07,98.77,1,808,162.674956109975,0
3303302,2016,-43.05538681866,-22.9151858901367,497883,100,97.07,98.77,1,3391,681.083708421456,1
3303302,2017,-43.05538681866,-22.9151858901367,499028,100,97.07,98.77,1,850,170.331123704482,0
3303302,2018,-43.05538681866,-22.9151858901367,511786,100,97.07,98.77,1,1659,324.158925801018,1
3303302,2019,-43.05538681866,-22.9151858901367,513584,100,97.07,98.77,1,356,69.3168011464532,0
3303302,2020,-43.05538681866,-22.9151858901367,515317,100,97.07,98.77,1,76,14.748203532971,0
3303401,2001,-42.5015063292859,-22.3197806776678,174087,87.51,74.58,98.74,3,30,17.2327629288804,0
3303401,2002,-42.5015063292859,-22.3197806776678,174751,87.51,74.58,98.74,3,215,123.032200101859,0
3303401,2003,-42.5015063292859,-22.3197806776678,175370,87.51,74.58,98.74,3,11,6.27245252893882,0
3303401,2004,-42.5015063292859,-22.3197806776678,176669,87.51,74.58,98.74,3,2,1.1320605199554,0
3303401,2005,-42.5015063292859,-22.3197806776678,177388,87.51,74.58,98.74,3,1,0.56373599116062,0
3303401,2006,-42.5015063292859,-22.3197806776678,178102,87.51,74.58,98.74,3,14,7.86066411382242,0
3303401,2007,-42.5015063292859,-22.3197806776678,177376,87.51,74.58,98.74,3,70,39.4641890672921,0
3303401,2008,-42.5015063292859,-22.3197806776678,178310,87.51,74.58,98.74,3,60,33.6492625203298,0
3303401,2009,-42.5015063292859,-22.3197806776678,178653,87.51,74.58,98.74,3,8,4.47795447039792,0
3303401,2010,-42.5015063292859,-22.3197806776678,182016,87.51,74.58,98.74,3,31,17.0314697609001,0
3303401,2011,-42.5015063292859,-22.3197806776678,182748,87.51,74.58,98.74,3,936,512.180707860004,1
3303401,2012,-42.5015063292859,-22.3197806776678,183391,87.51,74.58,98.74,3,35,19.0849060204699,0
3303401,2013,-42.5015063292859,-22.3197806776678,184122,87.51,74.58,98.74,3,774,420.373448039887,1
3303401,2014,-42.5015063292859,-22.3197806776678,184460,87.51,74.58,98.74,3,8,4.33698362788681,0
3303401,2015,-42.5015063292859,-22.3197806776678,184786,87.51,74.58,98.74,3,133,71.9751496325479,0
3303401,2016,-42.5015063292859,-22.3197806776678,185102,87.51,74.58,98.74,3,7515,4059.92371773401,1
3303401,2017,-42.5015063292859,-22.3197806776678,185381,87.51,74.58,98.74,3,32,17.2617474282694,0
3303401,2018,-42.5015063292859,-22.3197806776678,190084,87.51,74.58,98.74,3,17,8.94341449043581,0
3303401,2019,-42.5015063292859,-22.3197806776678,190631,87.51,74.58,98.74,3,10,5.24573652763716,0
3303401,2020,-42.5015063292859,-22.3197806776678,191158,87.51,74.58,98.74,3,15,7.8469119785727,0
3303500,2001,-43.5017807130886,-22.6878343408406,764879,98.91,75.68,94.37,1,336,43.9285167980818,0
3303500,2002,-43.5017807130886,-22.6878343408406,780343,98.91,75.68,94.37,1,1186,151.984447864593,0
3303500,2003,-43.5017807130886,-22.6878343408406,792208,98.91,75.68,94.37,1,20,2.52458950174702,0
3303500,2004,-43.5017807130886,-22.6878343408406,817117,98.91,75.68,94.37,1,6,0.73428896963348,0
3303500,2005,-43.5017807130886,-22.6878343408406,830902,98.91,75.68,94.37,1,14,1.68491591066094,0
3303500,2006,-43.5017807130886,-22.6878343408406,844583,98.91,75.68,94.37,1,383,45.3478225349078,0
3303500,2007,-43.5017807130886,-22.6878343408406,830672,98.91,75.68,94.37,1,1491,179.49322957798,0
3303500,2008,-43.5017807130886,-22.6878343408406,855500,98.91,75.68,94.37,1,13887,1623.26125073057,1
3303500,2009,-43.5017807130886,-22.6878343408406,865089,98.91,75.68,94.37,1,111,12.8310497532624,0
3303500,2010,-43.5017807130886,-22.6878343408406,795212,98.91,75.68,94.37,1,222,27.9170837462211,0
3303500,2011,-43.5017807130886,-22.6878343408406,799047,98.91,75.68,94.37,1,3109,389.088501677624,1
3303500,2012,-43.5017807130886,-22.6878343408406,801746,98.91,75.68,94.37,1,2589,322.920226605434,1
3303500,2013,-43.5017807130886,-22.6878343408406,804815,98.91,75.68,94.37,1,725,90.0828140628592,0
3303500,2014,-43.5017807130886,-22.6878343408406,806177,98.91,75.68,94.37,1,112,13.8927307526759,0
3303500,2015,-43.5017807130886,-22.6878343408406,807492,98.91,75.68,94.37,1,340,42.1056803039535,0
3303500,2016,-43.5017807130886,-22.6878343408406,797435,98.91,75.68,94.37,1,338,42.3858997912056,0
3303500,2017,-43.5017807130886,-22.6878343408406,798647,98.91,75.68,94.37,1,18,2.25381175913764,0
3303500,2018,-43.5017807130886,-22.6878343408406,818875,98.91,75.68,94.37,1,8,0.976950083956648,0
3303500,2019,-43.5017807130886,-22.6878343408406,821128,98.91,75.68,94.37,1,59,7.18523786790854,0
3303500,2020,-43.5017807130886,-22.6878343408406,823302,98.91,75.68,94.37,1,11,1.33608323555633,0
3303609,2001,-43.7255627070059,-22.6219260933268,40901,88.92,68.27,94.98,1,579,1415.61331018802,1
3303609,2002,-43.7255627070059,-22.6219260933268,41327,88.92,68.27,94.98,1,829,2005.95252498367,1
3303609,2003,-43.7255627070059,-22.6219260933268,41722,88.92,68.27,94.98,1,3,7.19045108096448,0
3303609,2004,-43.7255627070059,-22.6219260933268,42552,88.92,68.27,94.98,1,1,2.35006580184245,0
3303609,2005,-43.7255627070059,-22.6219260933268,43011,88.92,68.27,94.98,1,0,0,0
3303609,2006,-43.7255627070059,-22.6219260933268,43467,88.92,68.27,94.98,1,115,264.568523247521,0
3303609,2007,-43.7255627070059,-22.6219260933268,42423,88.92,68.27,94.98,1,265,624.661150790845,1
3303609,2008,-43.7255627070059,-22.6219260933268,44629,88.92,68.27,94.98,1,175,392.121714580206,1
3303609,2009,-43.7255627070059,-22.6219260933268,45016,88.92,68.27,94.98,1,1,2.22143237959837,0
3303609,2010,-43.7255627070059,-22.6219260933268,47074,88.92,68.27,94.98,1,1,2.12431490844203,0
3303609,2011,-43.7255627070059,-22.6219260933268,47635,88.92,68.27,94.98,1,599,1257.47874462055,1
3303609,2012,-43.7255627070059,-22.6219260933268,48129,88.92,68.27,94.98,1,4,8.31099752747824,0
3303609,2013,-43.7255627070059,-22.6219260933268,48705,88.92,68.27,94.98,1,323,663.176265270506,1
3303609,2014,-43.7255627070059,-22.6219260933268,49120,88.92,68.27,94.98,1,12,24.4299674267101,0
3303609,2015,-43.7255627070059,-22.6219260933268,49521,88.92,68.27,94.98,1,10,20.1934532824458,0
3303609,2016,-43.7255627070059,-22.6219260933268,50071,88.92,68.27,94.98,1,14,27.9602963791416,0
3303609,2017,-43.7255627070059,-22.6219260933268,50447,88.92,68.27,94.98,1,7,13.8759490157988,0
3303609,2018,-43.7255627070059,-22.6219260933268,51815,88.92,68.27,94.98,1,15,28.949146000193,0
3303609,2019,-43.7255627070059,-22.6219260933268,52257,88.92,68.27,94.98,1,23,44.0132422450581,0
3303609,2020,-43.7255627070059,-22.6219260933268,52683,88.92,68.27,94.98,1,3,5.69443653550481,0
3303708,2001,-43.3056486089718,-22.1838797072141,37800,88,85.39,93.5,3,124,328.042328042328,1
3303708,2002,-43.3056486089718,-22.1838797072141,38144,88,85.39,93.5,3,687,1801.06963087248,1
3303708,2003,-43.3056486089718,-22.1838797072141,38485,88,85.39,93.5,3,23,59.7635442380148,0
3303708,2004,-43.3056486089718,-22.1838797072141,39200,88,85.39,93.5,3,0,0,0
3303708,2005,-43.3056486089718,-22.1838797072141,39595,88,85.39,93.5,3,0,0,0
3303708,2006,-43.3056486089718,-22.1838797072141,39988,88,85.39,93.5,3,1,2.50075022506752,0
3303708,2007,-43.3056486089718,-22.1838797072141,39257,88,85.39,93.5,3,137,348.982347097333,1
3303708,2008,-43.3056486089718,-22.1838797072141,41315,88,85.39,93.5,3,45,108.919278712332,0
3303708,2009,-43.3056486089718,-22.1838797072141,41679,88,85.39,93.5,3,0,0,0
3303708,2010,-43.3056486089718,-22.1838797072141,41088,88,85.39,93.5,3,3,7.30140186915888,0
3303708,2011,-43.3056486089718,-22.1838797072141,41367,88,85.39,93.5,3,282,681.702806584959,1
3303708,2012,-43.3056486089718,-22.1838797072141,41639,88,85.39,93.5,3,8,19.2127572708278,0
3303708,2013,-43.3056486089718,-22.1838797072141,41955,88,85.39,93.5,3,405,965.319985698963,1
3303708,2014,-43.3056486089718,-22.1838797072141,42159,88,85.39,93.5,3,5,11.859863848763,0
3303708,2015,-43.3056486089718,-22.1838797072141,42356,88,85.39,93.5,3,83,195.958069694967,0
3303708,2016,-43.3056486089718,-22.1838797072141,42737,88,85.39,93.5,3,621,1453.07344923603,1
3303708,2017,-43.3056486089718,-22.1838797072141,42922,88,85.39,93.5,3,0,0,0
3303708,2018,-43.3056486089718,-22.1838797072141,44045,88,85.39,93.5,3,2,4.54081053468044,0
3303708,2019,-43.3056486089718,-22.1838797072141,44285,88,85.39,93.5,3,37,83.5497346731399,0
3303708,2020,-43.3056486089718,-22.1838797072141,44518,88,85.39,93.5,3,5,11.2314120131183,0
3303807,2001,-44.7061614975363,-23.148442073277,30208,74.31,69.54,92.37,5,1,3.3103813559322,0
3303807,2002,-44.7061614975363,-23.148442073277,30726,74.31,69.54,92.37,5,7,22.7820087222548,0
3303807,2003,-44.7061614975363,-23.148442073277,31274,74.31,69.54,92.37,5,0,0,0
3303807,2004,-44.7061614975363,-23.148442073277,32425,74.31,69.54,92.37,5,0,0,0
3303807,2005,-44.7061614975363,-23.148442073277,33062,74.31,69.54,92.37,5,0,0,0
3303807,2006,-44.7061614975363,-23.148442073277,33695,74.31,69.54,92.37,5,1416,4202.40391749518,1
3303807,2007,-44.7061614975363,-23.148442073277,32838,74.31,69.54,92.37,5,52,158.353127474268,0
3303807,2008,-44.7061614975363,-23.148442073277,35182,74.31,69.54,92.37,5,224,636.689216076403,1
3303807,2009,-44.7061614975363,-23.148442073277,35730,74.31,69.54,92.37,5,36,100.755667506297,0
3303807,2010,-44.7061614975363,-23.148442073277,37575,74.31,69.54,92.37,5,118,314.038589487691,1
3303807,2011,-44.7061614975363,-23.148442073277,38147,74.31,69.54,92.37,5,61,159.907725378142,0
3303807,2012,-44.7061614975363,-23.148442073277,38740,74.31,69.54,92.37,5,30,77.4393391843056,0
3303807,2013,-44.7061614975363,-23.148442073277,39434,74.31,69.54,92.37,5,98,248.516508596643,0
3303807,2014,-44.7061614975363,-23.148442073277,39965,74.31,69.54,92.37,5,43,107.594144876767,0
3303807,2015,-44.7061614975363,-23.148442073277,40478,74.31,69.54,92.37,5,396,978.309205000247,1
3303807,2016,-44.7061614975363,-23.148442073277,40975,74.31,69.54,92.37,5,89,217.205613178768,0
3303807,2017,-44.7061614975363,-23.148442073277,41454,74.31,69.54,92.37,5,8,19.2984995416606,0
3303807,2018,-44.7061614975363,-23.148442073277,42630,74.31,69.54,92.37,5,13,30.494956603331,0
3303807,2019,-44.7061614975363,-23.148442073277,43165,74.31,69.54,92.37,5,47,108.884512915557,0
3303807,2020,-44.7061614975363,-23.148442073277,43680,74.31,69.54,92.37,5,40,91.5750915750916,0
3303856,2001,-43.4056839930828,-22.3661724983618,26114,70.4,56.23,87.79,5,3,11.4880906793291,0
3303856,2002,-43.4056839930828,-22.3661724983618,25738,70.4,56.23,87.79,5,48,186.49467713109,0
3303856,2003,-43.4056839930828,-22.3661724983618,26113,70.4,56.23,87.79,5,0,0,0
3303856,2004,-43.4056839930828,-22.3661724983618,26899,70.4,56.23,87.79,5,0,0,0
3303856,2005,-43.4056839930828,-22.3661724983618,27334,70.4,56.23,87.79,5,0,0,0
3303856,2006,-43.4056839930828,-22.3661724983618,27766,70.4,56.23,87.79,5,2,7.20305409493625,0
3303856,2007,-43.4056839930828,-22.3661724983618,25132,70.4,56.23,87.79,5,5,19.8949546395034,0
3303856,2008,-43.4056839930828,-22.3661724983618,26099,70.4,56.23,87.79,5,7,26.820950994291,0
3303856,2009,-43.4056839930828,-22.3661724983618,26196,70.4,56.23,87.79,5,1,3.81737669873263,0
3303856,2010,-43.4056839930828,-22.3661724983618,26381,70.4,56.23,87.79,5,0,0,0
3303856,2011,-43.4056839930828,-22.3661724983618,26469,70.4,56.23,87.79,5,34,128.452151573539,0
3303856,2012,-43.4056839930828,-22.3661724983618,26575,70.4,56.23,87.79,5,13,48.9181561618062,0
3303856,2013,-43.4056839930828,-22.3661724983618,26696,70.4,56.23,87.79,5,95,355.858555588852,1
3303856,2014,-43.4056839930828,-22.3661724983618,26758,70.4,56.23,87.79,5,3,11.2116002690784,0
3303856,2015,-43.4056839930828,-22.3661724983618,26818,70.4,56.23,87.79,5,13,48.4749049146096,0
3303856,2016,-43.4056839930828,-22.3661724983618,26939,70.4,56.23,87.79,5,184,683.024611158543,1
3303856,2017,-43.4056839930828,-22.3661724983618,26991,70.4,56.23,87.79,5,0,0,0
3303856,2018,-43.4056839930828,-22.3661724983618,27678,70.4,56.23,87.79,5,0,0,0
3303856,2019,-43.4056839930828,-22.3661724983618,27769,70.4,56.23,87.79,5,83,298.894450646404,0
3303856,2020,-43.4056839930828,-22.3661724983618,27858,70.4,56.23,87.79,5,73,262.043219183,0
3303906,2001,-43.1572527229023,-22.3985068060373,290139,95.04,57.4,99.05,2,82,28.2623156487063,0
3303906,2002,-43.1572527229023,-22.3985068060373,293074,95.04,57.4,99.05,2,374,127.612821335226,0
3303906,2003,-43.1572527229023,-22.3985068060373,296108,95.04,57.4,99.05,2,14,4.72800464695314,0
3303906,2004,-43.1572527229023,-22.3985068060373,302477,95.04,57.4,99.05,2,0,0,0
3303906,2005,-43.1572527229023,-22.3985068060373,306002,95.04,57.4,99.05,2,0,0,0
3303906,2006,-43.1572527229023,-22.3985068060373,310216,95.04,57.4,99.05,2,24,7.73654485906594,0
